Test_Set,RMSE,R2
Set_1,0.3296086299281879,0.6463382957250863
Set_2,0.6247309945245201,0.3185822619134051
Set_3,0.6758116301929049,0.0950568078552263
Set_4,1.3026713327567343,-0.6602764119539823
Set_5,0.5104657620136669,0.3570490699822679
Set_6,0.8567439077898094,0.3554155206809435
Set_7,0.499390049053129,0.4857559480796737
Set_8,0.59494210211512,0.3502659891986708
Set_9,0.4211165053092586,0.372934953076189
Set_10,0.5952362914716359,0.4014693278408086
Set_11,0.620038534295694,-0.5440962233292517
Set_12,1.085250722326338,0.0695800125369061
Set_13,0.3968367994406056,0.6848233057975608
Set_14,0.5560095939606974,0.2301911621871648
Set_15,0.6875652667017427,0.2213766077976698
Set_16,0.6856823954769218,0.1566669747535871
Set_17,0.5790526240947874,-0.1879796953387109
Set_18,1.11713879903287,-0.1753311673118214
Set_19,0.6085991993503255,0.0325836547548675
Set_20,0.4444231157625171,0.6238844783094291
Set_21,0.4857417518245253,0.5481095761707917
Set_22,0.4712867375686596,0.3171666481829042
Set_23,0.8427990452565163,-0.2837318481459137
Set_24,0.3798624779716079,0.63603388040562
Set_25,1.1648385027688932,-0.3275232036184508
