Test_Set,RMSE,R2
Set_1,0.6353196672180919,0.86333754464984
Set_2,0.4825095308867306,0.9059120417568132
Set_3,0.8584675033257446,0.4771960750310936
Set_4,1.6795914984269011,0.2894646382872259
Set_5,0.4204817155685182,0.8429117729351183
Set_6,0.5081122324069783,0.8449394964530123
Set_7,0.6586167570562441,0.8716697254419565
Set_8,1.0618045185279177,0.3712670246679005
Set_9,1.7080614779461298,0.2955328240525469
Set_10,0.5582211128397154,0.6192303377528846
Set_11,0.5097867334591141,0.8896762197856791
Set_12,0.4592671708393449,0.8152637078584135
Set_13,1.230731701645425,0.5815101955156142
Set_14,1.7653156431864734,0.2411046731239809
Set_15,0.4525053107199956,0.8713298492651809
Set_16,0.462542151430083,0.8573957129968351
Set_17,0.5393336643423161,0.9241193287832274
Set_18,0.7575115522926529,0.6737701893381314
Set_19,1.5287704559202404,0.4104618745818044
Set_20,0.554486489464036,0.6909021568412634
Set_21,1.8485421908871715,0.1239972122719743
Set_22,0.4420569877357929,0.8984371832911132
Set_23,0.4639687169848941,0.7985307105373618
Set_24,0.4454094732930387,0.9179083338199918
Set_25,0.7939238037278538,0.8303755362499867
