Test_Set,RMSE,R2
Set_1,19.10155936870141,0.1701660841772284
Set_2,21.311574854343085,-0.3111238209152922
Set_3,24.72401811110379,-0.2193070085902884
Set_4,25.77671123701144,0.1252996009521807
Set_5,22.48764589857962,0.1761560308708686
Set_6,22.202079051912268,0.0216573801802942
Set_7,20.82429052341308,0.3818087119802203
Set_8,17.050764543021728,0.2081037255497366
Set_9,21.171813396208854,0.0157746740582235
Set_10,24.761154243069345,0.0756184171723149
Set_11,16.384667115254608,-0.0115155051359578
Set_12,20.775568148273404,0.02813468551121
Set_13,25.92711195371537,0.1987530771468759
Set_14,23.520165911403748,0.0090949942328024
Set_15,27.054070482369934,-0.3207196835444059
Set_16,20.75082149295856,-0.3130055285827697
Set_17,19.48491397639886,0.0805624915134896
Set_18,26.137160146047545,-0.022321558396491
Set_19,27.54311420999949,-0.1123123683193132
Set_20,27.865718955198652,-0.2453068508507523
Set_21,26.748024016134558,-0.1635245646632466
Set_22,23.39954696056531,-0.1155542969154928
Set_23,22.91157692004449,0.1312020676658182
Set_24,18.45404776866319,0.1681642682971458
Set_25,22.84094970330484,-0.2841752049155395
