Test_Set,RMSE,R2
Set_1,18.94318201667997,0.183869888176637
Set_2,24.76164590267629,-0.7699933585954959
Set_3,23.63333102394484,-0.1141017023398243
Set_4,25.98067666540065,0.1114021966528342
Set_5,20.691504920089077,0.3025049251464539
Set_6,23.75767888491294,-0.1202416142707074
Set_7,24.84822438333167,0.1198165807328808
Set_8,17.368795030620806,0.1782873746984433
Set_9,21.79412326314842,-0.0429349565787799
Set_10,27.99320822042957,-0.1814486594542783
Set_11,18.218991358592493,-0.2506793012923678
Set_12,21.873408048437582,-0.0772913634150374
Set_13,25.172479296694384,0.244716372509082
Set_14,22.7776830644973,0.0706691586036066
Set_15,26.128418220643645,-0.2318892407934421
Set_16,21.799602773379604,-0.4490825307925028
Set_17,19.81803768156884,0.0488554424222283
Set_18,23.492903118330936,0.1740683841783207
Set_19,28.73912223761846,-0.2110098712894308
Set_20,23.535179676602784,0.1116769954787478
Set_21,27.214784176818537,-0.204486513670757
Set_22,21.171078173480808,0.0868086908736929
Set_23,24.63261486415774,-0.0042222883284832
Set_24,20.186426381776016,0.0046560794242387
Set_25,23.33619098064409,-0.3404663213496979
